Date,Campaign name,Ad set name,Age,Gender,Amount spent (USD),Return on ad spend (ROAS),country,audience description,Total investment
2018-07-29,US_RCH_BeachGoers_LeadGen,US_M/F_18-64_Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,18-24,female,1.56,0.0,US,Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,1.56
2018-07-30,US_RCH_BeachGoers_LeadGen,US_M/F_18-64_Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,18-24,female,1.19,0.0,US,Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,1.19
2018-07-31,US_RCH_BeachGoers_LeadGen,US_M/F_18-64_Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,18-24,female,1.63,0.0,US,Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,4.79
2018-08-01,US_RCH_BeachGoers_LeadGen,US_M/F_18-64_Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,18-24,female,3.16,0.0,US,Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,4.79
2018-08-02,US_RCH_BeachGoers_LeadGen,US_M/F_18-64_Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,18-24,female,1.65,0.0,US,Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,1.65
2018-08-03,US_RCH_BeachGoers_LeadGen,US_M/F_18-64_Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,18-24,female,1.4,0.0,US,Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,1.4
2018-08-04,US_RCH_BeachGoers_LeadGen,US_M/F_18-64_Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,18-24,female,1.22,0.0,US,Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,1.22
2018-08-05,US_RCH_BeachGoers_LeadGen,US_M/F_18-64_Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,18-24,female,0.88,0.0,US,Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,0.88
2018-08-06,US_RCH_BeachGoers_LeadGen,US_M/F_18-64_Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,18-24,female,2.13,0.0,US,Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,2.13
2018-08-07,US_RCH_BeachGoers_LeadGen,US_M/F_18-64_Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,18-24,female,0.52,0.0,US,Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,0.52
2018-07-19,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,18-24,male,1.84,0.0,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,1.84
2018-07-20,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,18-24,male,1.87,0.0,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,1.87
2018-07-21,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,18-24,male,2.16,0.0,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,2.16
2018-07-22,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,18-24,male,2.5,0.0,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,2.5
2018-07-23,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,18-24,male,2.43,0.0,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,2.43
2018-07-24,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,18-24,male,2.01,0.0,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,2.01
2018-07-25,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,18-24,male,2.09,0.0,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,2.09
2018-07-26,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,18-24,male,1.83,0.0,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,1.83
2018-07-27,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,18-24,male,1.35,0.0,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,1.35
2018-07-19,US_RCH_BeachGoers_LeadGen,US_M/F_18-64_Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,18-24,male,0.87,0.0,US,Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,0.87
2018-07-20,US_RCH_BeachGoers_LeadGen,US_M/F_18-64_Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,18-24,male,0.81,0.0,US,Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,0.81
2018-07-21,US_RCH_BeachGoers_LeadGen,US_M/F_18-64_Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,18-24,male,0.69,0.0,US,Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,0.69
2018-07-22,US_RCH_BeachGoers_LeadGen,US_M/F_18-64_Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,18-24,male,1.34,0.0,US,Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,1.34
2018-07-23,US_RCH_BeachGoers_LeadGen,US_M/F_18-64_Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,18-24,male,1.19,0.0,US,Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,1.19
2018-07-24,US_RCH_BeachGoers_LeadGen,US_M/F_18-64_Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,18-24,male,1.46,0.0,US,Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,1.46
2018-07-25,US_RCH_BeachGoers_LeadGen,US_M/F_18-64_Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,18-24,male,0.98,0.0,US,Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,0.98
2018-07-26,US_RCH_BeachGoers_LeadGen,US_M/F_18-64_Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,18-24,male,1.02,0.0,US,Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,1.02
2018-07-27,US_RCH_BeachGoers_LeadGen,US_M/F_18-64_Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,18-24,male,1.19,0.0,US,Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,1.19
2018-07-28,US_RCH_BeachGoers_LeadGen,US_M/F_18-64_Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,18-24,male,1.96,0.0,US,Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,1.96
2018-07-29,US_RCH_BeachGoers_LeadGen,US_M/F_18-64_Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,18-24,male,1.74,0.0,US,Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,1.74
2018-07-30,US_RCH_BeachGoers_LeadGen,US_M/F_18-64_Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,18-24,male,1.56,0.0,US,Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,1.56
2018-07-31,US_RCH_BeachGoers_LeadGen,US_M/F_18-64_Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,18-24,male,1.47,0.0,US,Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,6.22
2018-08-01,US_RCH_BeachGoers_LeadGen,US_M/F_18-64_Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,18-24,male,4.75,0.0,US,Beach Activity Enthusiasts + Tech Adopters/Crowdfunding,6.22
