Date,Campaign name,Ad set name,Placement,Amount spent (USD),country,audience description,platform,placements,device,Total investment,Return on ad spend (ROAS)
8/7/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,instagram|instagram_stories|mobile,0.03,US,Outdoor Activists,instagram,instagram_stories,mobile,0.51,0
7/12/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.08,AU,"Lookalike (AU, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.08,0
7/13/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.07,AU,"Lookalike (AU, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.15,0
7/19/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.12,AU,"Lookalike (AU, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.27,0
7/23/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.03,AU,"Lookalike (AU, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.3,0
7/24/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.08,AU,"Lookalike (AU, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.38,0
7/27/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.02,AU,"Lookalike (AU, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.4,0
8/1/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.04,AU,"Lookalike (AU, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.44,0
8/2/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.02,AU,"Lookalike (AU, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.46,0
8/3/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.09,AU,"Lookalike (AU, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.55,0
8/4/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.2,AU,"Lookalike (AU, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.75,0
8/5/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.19,AU,"Lookalike (AU, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.94,0
8/6/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.51,AU,"Lookalike (AU, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,1.45,0
8/7/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.38,AU,"Lookalike (AU, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,1.83,0
7/12/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.07,AU,"Lookalike (AU, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.07,0
7/14/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.07,0
7/23/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.05,AU,"Lookalike (AU, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.12,0
7/24/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.05,AU,"Lookalike (AU, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.17,0
7/27/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.02,AU,"Lookalike (AU, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.19,0
7/29/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.02,AU,"Lookalike (AU, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.21,0
7/31/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.02,AU,"Lookalike (AU, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.23,0
8/1/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.01,AU,"Lookalike (AU, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.24,0
8/3/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.43,AU,"Lookalike (AU, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.76,0
8/4/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.35,AU,"Lookalike (AU, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,1.11,0
8/6/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.35,AU,"Lookalike (AU, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,1.61,0
8/7/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.31,AU,"Lookalike (AU, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,1.92,0
7/12/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.08,CA,"Lookalike (CA, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.08,0
7/15/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.01,CA,"Lookalike (CA, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.53,0
7/21/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.03,CA,"Lookalike (CA, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.56,0
7/23/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.08,CA,"Lookalike (CA, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.64,0
7/24/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.17,CA,"Lookalike (CA, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.81,0
7/25/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.03,CA,"Lookalike (CA, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.84,0
7/28/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.03,CA,"Lookalike (CA, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.87,0
7/31/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.17,CA,"Lookalike (CA, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,1.04,0
8/1/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.01,CA,"Lookalike (CA, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,1.05,0
8/3/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.05,CA,"Lookalike (CA, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,1.1,0
8/4/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.22,CA,"Lookalike (CA, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,1.32,0
8/5/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.19,CA,"Lookalike (CA, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,1.51,0
8/6/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.46,CA,"Lookalike (CA, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,1.97,0
7/13/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.3,CA,"Lookalike (CA, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.46,0
7/18/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.02,CA,"Lookalike (CA, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.48,0
7/19/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.48,0
7/20/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.01,CA,"Lookalike (CA, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.49,0
7/21/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.01,CA,"Lookalike (CA, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.5,0
7/22/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.03,CA,"Lookalike (CA, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.53,0
7/24/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.05,CA,"Lookalike (CA, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.64,0
7/25/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.02,CA,"Lookalike (CA, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.66,0
7/26/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.02,CA,"Lookalike (CA, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.68,0
7/27/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.02,CA,"Lookalike (CA, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.7,0
7/28/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.06,CA,"Lookalike (CA, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.76,0
7/29/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.01,CA,"Lookalike (CA, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.77,0
7/31/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.01,CA,"Lookalike (CA, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.8,0
8/1/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.03,CA,"Lookalike (CA, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.83,0
8/2/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.04,CA,"Lookalike (CA, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.87,0
8/3/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.12,CA,"Lookalike (CA, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.99,0
8/4/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.11,CA,"Lookalike (CA, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,1.1,0
8/5/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.57,CA,"Lookalike (CA, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,1.67,0
8/6/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,1.1,CA,"Lookalike (CA, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,2.77,0
8/7/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.28,CA,"Lookalike (CA, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,3.05,0
7/13/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.56,GB,"Lookalike (GB, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.56,0
7/20/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.01,GB,"Lookalike (GB, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.57,0
7/23/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.57,0
7/24/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.06,GB,"Lookalike (GB, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.63,0
7/25/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.1,GB,"Lookalike (GB, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.73,0
7/27/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.01,GB,"Lookalike (GB, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.74,0
7/29/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.01,GB,"Lookalike (GB, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.75,0
7/30/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.01,GB,"Lookalike (GB, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.76,0
7/31/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.76,0
8/1/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.01,GB,"Lookalike (GB, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.77,0
8/3/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.03,GB,"Lookalike (GB, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.8,0
8/4/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.06,GB,"Lookalike (GB, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.86,11800.0002
8/6/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.15,GB,"Lookalike (GB, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,1.07,0
7/12/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.07,GB,"Lookalike (GB, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.07,0
7/13/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.4,GB,"Lookalike (GB, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.47,0
7/21/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.5,0
7/22/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.01,GB,"Lookalike (GB, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.51,0
7/24/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.14,GB,"Lookalike (GB, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.66,0
7/25/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.07,GB,"Lookalike (GB, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.73,0
7/31/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.73,0
8/2/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.01,GB,"Lookalike (GB, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.76,0
8/5/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.14,GB,"Lookalike (GB, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,1.06,0
8/6/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.16,GB,"Lookalike (GB, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,1.22,0
8/7/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.05,GB,"Lookalike (GB, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,1.27,0
7/12/2018,EN_RCH_Lookalikes_LeadGen,"NZ_M/F_18-64_Lookalike (NZ, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.19,NZ,"Lookalike (NZ, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.19,0
7/13/2018,EN_RCH_Lookalikes_LeadGen,"NZ_M/F_18-64_Lookalike (NZ, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.12,NZ,"Lookalike (NZ, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,0.31,0
7/13/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,2.1,US,"Lookalike (US, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,2.1,0
7/14/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0,US,"Lookalike (US, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,2.1,0
7/24/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.04,US,"Lookalike (US, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,2.14,0
7/25/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.01,US,"Lookalike (US, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,2.15,0
7/27/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.06,US,"Lookalike (US, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,2.21,0
7/28/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.01,US,"Lookalike (US, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,2.22,0
7/30/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0,US,"Lookalike (US, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,2.22,0
7/31/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.02,US,"Lookalike (US, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,2.24,0
8/1/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.03,US,"Lookalike (US, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,2.27,0
8/2/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.15,US,"Lookalike (US, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,2.42,0
8/3/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.07,US,"Lookalike (US, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,2.49,0
8/4/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.03,US,"Lookalike (US, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,2.52,0
8/5/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.1,US,"Lookalike (US, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,2.62,0
8/6/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.68,US,"Lookalike (US, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,3.3,5899.9996
8/7/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",instagram|instagram_stories|mobile,0.16,US,"Lookalike (US, 2%) - rainfactoryP22C",instagram,instagram_stories,mobile,3.46,0
7/12/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.1,US,"Lookalike (US, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.1,0
7/22/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0,US,"Lookalike (US, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.1,0
7/23/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.02,US,"Lookalike (US, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.12,0
7/24/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.06,US,"Lookalike (US, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.18,0
7/25/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.02,US,"Lookalike (US, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.2,0
8/1/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0.34,US,"Lookalike (US, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.54,0
8/3/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",instagram|instagram_stories|mobile,0,US,"Lookalike (US, 2%) - rainfactoryS71C",instagram,instagram_stories,mobile,0.54,0
